application_id,resume_id,job_record_id,job_title,company,source_id,matched_skills,missing_skills,skill_match_rate,dimension_match_rate,experience_match_score,education_match_score,relative_ability_score,success_probability,outcome_label,scoring_basis,scored_at
synthetic:resume-ai-001:jobonline_public_employment_service:1867090271037440003,resume-ai-001,jobonline_public_employment_service:1867090271037440003,网络运营专员,运城远诚明贸易有限公司,jobonline_public_employment_service,,C++|Marketing,0.0,0.5,0.0,1.0,25.0,0.1524,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-java-001:jobonline_public_employment_service:1867090271037440003,resume-java-001,jobonline_public_employment_service:1867090271037440003,网络运营专员,运城远诚明贸易有限公司,jobonline_public_employment_service,,C++|Marketing,0.0,0.5,1.0,1.0,45.0,0.3372,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-ai-001:jobonline_public_employment_service:1867090274321580033,resume-ai-001,jobonline_public_employment_service:1867090274321580033,工地技术员,临沂润华建设工程有限公司,jobonline_public_employment_service,,C++,0.0,1.0,0.0,1.0,35.0,0.2322,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-java-001:jobonline_public_employment_service:1867090274321580033,resume-java-001,jobonline_public_employment_service:1867090274321580033,工地技术员,临沂润华建设工程有限公司,jobonline_public_employment_service,,C++,0.0,1.0,0.6,1.0,47.0,0.3608,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-ai-001:jobonline_public_employment_service:1867090275449847814,resume-ai-001,jobonline_public_employment_service:1867090275449847814,销售行政,山西德涵房地产咨询服务有限公司,jobonline_public_employment_service,,C++,0.0,1.0,0.0,1.0,35.0,0.2322,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-java-001:jobonline_public_employment_service:1867090275449847814,resume-java-001,jobonline_public_employment_service:1867090275449847814,销售行政,山西德涵房地产咨询服务有限公司,jobonline_public_employment_service,,C++,0.0,1.0,1.0,1.0,55.0,0.4611,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-ai-001:jobonline_public_employment_service:1867090281422536704,resume-ai-001,jobonline_public_employment_service:1867090281422536704,质控室主任,西安西航集团铝业有限公司,jobonline_public_employment_service,,C++,0.0,1.0,0.0,0.35,28.5,0.1774,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-java-001:jobonline_public_employment_service:1867090281422536704,resume-java-001,jobonline_public_employment_service:1867090281422536704,质控室主任,西安西航集团铝业有限公司,jobonline_public_employment_service,,C++,0.0,1.0,0.3,0.35,34.5,0.2276,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-ai-001:jobonline_public_employment_service:1867090286866743296,resume-ai-001,jobonline_public_employment_service:1867090286866743296,餐厅店长,山西坤琪商贸有限公司,jobonline_public_employment_service,,C++,0.0,1.0,0.0,1.0,35.0,0.2322,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-java-001:jobonline_public_employment_service:1867090286866743296,resume-java-001,jobonline_public_employment_service:1867090286866743296,餐厅店长,山西坤琪商贸有限公司,jobonline_public_employment_service,,C++,0.0,1.0,1.0,1.0,55.0,0.4611,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-ai-001:jobonline_public_employment_service:1867090288259252226,resume-ai-001,jobonline_public_employment_service:1867090288259252226,原酒基地项目专员,北京红星股份有限公司,jobonline_public_employment_service,,C++,0.0,1.0,0.0,0.35,28.5,0.1774,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-java-001:jobonline_public_employment_service:1867090288259252226,resume-java-001,jobonline_public_employment_service:1867090288259252226,原酒基地项目专员,北京红星股份有限公司,jobonline_public_employment_service,,C++,0.0,1.0,1.0,0.35,48.5,0.379,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-ai-001:jobonline_public_employment_service:1867090290540953602,resume-ai-001,jobonline_public_employment_service:1867090290540953602,软件测试工程师,山西物联谷科技有限公司,jobonline_public_employment_service,,C++|Testing,0.0,0.5,0.0,1.0,25.0,0.1524,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-java-001:jobonline_public_employment_service:1867090290540953602,resume-java-001,jobonline_public_employment_service:1867090290540953602,软件测试工程师,山西物联谷科技有限公司,jobonline_public_employment_service,,C++|Testing,0.0,0.5,1.0,1.0,45.0,0.3372,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-ai-001:jobonline_public_employment_service:1867090295112744967,resume-ai-001,jobonline_public_employment_service:1867090295112744967,珠宝店长,深圳诗普琳珠宝有限公司,jobonline_public_employment_service,,C++,0.0,1.0,0.0,1.0,35.0,0.2322,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-java-001:jobonline_public_employment_service:1867090295112744967,resume-java-001,jobonline_public_employment_service:1867090295112744967,珠宝店长,深圳诗普琳珠宝有限公司,jobonline_public_employment_service,,C++,0.0,1.0,1.0,1.0,55.0,0.4611,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-ai-001:jobonline_public_employment_service:1867424442079264773,resume-ai-001,jobonline_public_employment_service:1867424442079264773,德邦装卸工,德邦物流股份有限公司,jobonline_public_employment_service,,C++,0.0,1.0,0.55,1.0,46.0,0.3489,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-java-001:jobonline_public_employment_service:1867424442079264773,resume-java-001,jobonline_public_employment_service:1867424442079264773,德邦装卸工,德邦物流股份有限公司,jobonline_public_employment_service,,C++,0.0,1.0,0.75,1.0,50.0,0.3975,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-ai-001:jobonline_public_employment_service:2008508033365327873,resume-ai-001,jobonline_public_employment_service:2008508033365327873,口腔医师,晋中美年大健康体检中心有限公司,jobonline_public_employment_service,,C++,0.0,1.0,0.0,1.0,35.0,0.2322,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-java-001:jobonline_public_employment_service:2008508033365327873,resume-java-001,jobonline_public_employment_service:2008508033365327873,口腔医师,晋中美年大健康体检中心有限公司,jobonline_public_employment_service,,C++,0.0,1.0,1.0,1.0,55.0,0.4611,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-ai-001:jobonline_public_employment_service:2008508038478184455,resume-ai-001,jobonline_public_employment_service:2008508038478184455,导检护士,晋中美年大健康体检中心有限公司,jobonline_public_employment_service,,C++,0.0,1.0,0.0,1.0,35.0,0.2322,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-java-001:jobonline_public_employment_service:2008508038478184455,resume-java-001,jobonline_public_employment_service:2008508038478184455,导检护士,晋中美年大健康体检中心有限公司,jobonline_public_employment_service,,C++,0.0,1.0,1.0,1.0,55.0,0.4611,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-ai-001:jobonline_public_employment_service:1867090298447216646,resume-ai-001,jobonline_public_employment_service:1867090298447216646,储备店长,山西云智汇众教育科技有限公司,jobonline_public_employment_service,,C++,0.0,1.0,0.0,1.0,35.0,0.2322,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-java-001:jobonline_public_employment_service:1867090298447216646,resume-java-001,jobonline_public_employment_service:1867090298447216646,储备店长,山西云智汇众教育科技有限公司,jobonline_public_employment_service,,C++,0.0,1.0,1.0,1.0,55.0,0.4611,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-ai-001:jobonline_public_employment_service:1867090300779249664,resume-ai-001,jobonline_public_employment_service:1867090300779249664,安装,山西丰源泽家具有限公司,jobonline_public_employment_service,,C++,0.0,1.0,0.0,1.0,35.0,0.2322,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-java-001:jobonline_public_employment_service:1867090300779249664,resume-java-001,jobonline_public_employment_service:1867090300779249664,安装,山西丰源泽家具有限公司,jobonline_public_employment_service,,C++,0.0,1.0,1.0,1.0,55.0,0.4611,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-ai-001:jobonline_public_employment_service:1867090303111282691,resume-ai-001,jobonline_public_employment_service:1867090303111282691,电商客服,山西热点网络科技有限公司,jobonline_public_employment_service,,C++,0.0,1.0,0.0,1.0,35.0,0.2322,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-java-001:jobonline_public_employment_service:1867090303111282691,resume-java-001,jobonline_public_employment_service:1867090303111282691,电商客服,山西热点网络科技有限公司,jobonline_public_employment_service,,C++,0.0,1.0,1.0,1.0,55.0,0.4611,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-ai-001:jobonline_public_employment_service:1867090314888888326,resume-ai-001,jobonline_public_employment_service:1867090314888888326,普工操作工,山西精功盛世广告有限公司,jobonline_public_employment_service,,C++,0.0,1.0,0.0,1.0,35.0,0.2322,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-java-001:jobonline_public_employment_service:1867090314888888326,resume-java-001,jobonline_public_employment_service:1867090314888888326,普工操作工,山西精功盛世广告有限公司,jobonline_public_employment_service,,C++,0.0,1.0,1.0,1.0,55.0,0.4611,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-ai-001:jobonline_public_employment_service:1867090175193137158,resume-ai-001,jobonline_public_employment_service:1867090175193137158,市场专员生老师,运城市同名电子科技有限公司,jobonline_public_employment_service,,C++,0.0,1.0,0.0,0.35,28.5,0.1774,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-java-001:jobonline_public_employment_service:1867090175193137158,resume-java-001,jobonline_public_employment_service:1867090175193137158,市场专员生老师,运城市同名电子科技有限公司,jobonline_public_employment_service,,C++,0.0,1.0,1.0,0.35,48.5,0.379,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-ai-001:jobonline_public_employment_service:1867090177365786630,resume-ai-001,jobonline_public_employment_service:1867090177365786630,云店销售,北京好车帅帅科技有限公司,jobonline_public_employment_service,,C++,0.0,1.0,0.0,1.0,35.0,0.2322,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-java-001:jobonline_public_employment_service:1867090177365786630,resume-java-001,jobonline_public_employment_service:1867090177365786630,云店销售,北京好车帅帅科技有限公司,jobonline_public_employment_service,,C++,0.0,1.0,1.0,1.0,55.0,0.4611,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-ai-001:jobonline_public_employment_service:1867090181706891265,resume-ai-001,jobonline_public_employment_service:1867090181706891265,运城合伙人募,北京山能新能源技术有限公司,jobonline_public_employment_service,,C++,0.0,1.0,0.0,1.0,35.0,0.2322,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-java-001:jobonline_public_employment_service:1867090181706891265,resume-java-001,jobonline_public_employment_service:1867090181706891265,运城合伙人募,北京山能新能源技术有限公司,jobonline_public_employment_service,,C++,0.0,1.0,1.0,1.0,55.0,0.4611,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-ai-001:jobonline_public_employment_service:1867090182948405255,resume-ai-001,jobonline_public_employment_service:1867090182948405255,公路施工员,山西意箭科贸有限公司,jobonline_public_employment_service,,C++,0.0,1.0,0.0,1.0,35.0,0.2322,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-java-001:jobonline_public_employment_service:1867090182948405255,resume-java-001,jobonline_public_employment_service:1867090182948405255,公路施工员,山西意箭科贸有限公司,jobonline_public_employment_service,,C++,0.0,1.0,1.0,1.0,55.0,0.4611,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-ai-001:jobonline_public_employment_service:1867090188912705542,resume-ai-001,jobonline_public_employment_service:1867090188912705542,网络化专员,山西固莱建材有限公司,jobonline_public_employment_service,,C++,0.0,1.0,0.55,1.0,46.0,0.3489,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-java-001:jobonline_public_employment_service:1867090188912705542,resume-java-001,jobonline_public_employment_service:1867090188912705542,网络化专员,山西固莱建材有限公司,jobonline_public_employment_service,,C++,0.0,1.0,0.75,1.0,50.0,0.3975,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-ai-001:jobonline_public_employment_service:1867090272203456513,resume-ai-001,jobonline_public_employment_service:1867090272203456513,地市区域销售负责人,长城证券股份有限公司太原南内环西街证券营业部,jobonline_public_employment_service,,C++,0.0,1.0,0.0,0.35,28.5,0.1774,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-java-001:jobonline_public_employment_service:1867090272203456513,resume-java-001,jobonline_public_employment_service:1867090272203456513,地市区域销售负责人,长城证券股份有限公司太原南内环西街证券营业部,jobonline_public_employment_service,,C++,0.0,1.0,0.6,0.35,40.5,0.287,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-ai-001:jobonline_public_employment_service:1867090278213894147,resume-ai-001,jobonline_public_employment_service:1867090278213894147,后期制作,临猗县神彩图文广告有限公司,jobonline_public_employment_service,,C++,0.0,1.0,0.0,1.0,35.0,0.2322,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-java-001:jobonline_public_employment_service:1867090278213894147,resume-java-001,jobonline_public_employment_service:1867090278213894147,后期制作,临猗县神彩图文广告有限公司,jobonline_public_employment_service,,C++,0.0,1.0,1.0,1.0,55.0,0.4611,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-ai-001:jobonline_public_employment_service:1867090289341382657,resume-ai-001,jobonline_public_employment_service:1867090289341382657,销售顾问晋中,太原驰宝汽车销售服务有限公司,jobonline_public_employment_service,,C++,0.0,1.0,0.0,1.0,35.0,0.2322,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-java-001:jobonline_public_employment_service:1867090289341382657,resume-java-001,jobonline_public_employment_service:1867090289341382657,销售顾问晋中,太原驰宝汽车销售服务有限公司,jobonline_public_employment_service,,C++,0.0,1.0,1.0,1.0,55.0,0.4611,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-ai-001:jobonline_public_employment_service:1867090291631472641,resume-ai-001,jobonline_public_employment_service:1867090291631472641,机电工程师,山西汾西华益实业有限公司,jobonline_public_employment_service,,C++,0.0,1.0,0.0,0.35,28.5,0.1774,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-java-001:jobonline_public_employment_service:1867090291631472641,resume-java-001,jobonline_public_employment_service:1867090291631472641,机电工程师,山西汾西华益实业有限公司,jobonline_public_employment_service,,C++,0.0,1.0,0.6,0.35,40.5,0.287,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-ai-001:jobonline_public_employment_service:1867090292759740420,resume-ai-001,jobonline_public_employment_service:1867090292759740420,客户关系经理,晋中市世通汽贸有限责任公司,jobonline_public_employment_service,,C++,0.0,1.0,0.0,1.0,35.0,0.2322,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-java-001:jobonline_public_employment_service:1867090292759740420,resume-java-001,jobonline_public_employment_service:1867090292759740420,客户关系经理,晋中市世通汽贸有限责任公司,jobonline_public_employment_service,,C++,0.0,1.0,1.0,1.0,55.0,0.4611,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-ai-001:jobonline_public_employment_service:1867090293862842375,resume-ai-001,jobonline_public_employment_service:1867090293862842375,区域销售专员,山西海世幸商贸有限公司,jobonline_public_employment_service,,C++,0.0,1.0,0.0,0.35,28.5,0.1774,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-java-001:jobonline_public_employment_service:1867090293862842375,resume-java-001,jobonline_public_employment_service:1867090293862842375,区域销售专员,山西海世幸商贸有限公司,jobonline_public_employment_service,,C++,0.0,1.0,1.0,0.35,48.5,0.379,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-ai-001:jobonline_public_employment_service:1867090296278761477,resume-ai-001,jobonline_public_employment_service:1867090296278761477,审计专员,山西明亮投资发展集团有限公司,jobonline_public_employment_service,,C++,0.0,1.0,0.0,1.0,35.0,0.2322,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-java-001:jobonline_public_employment_service:1867090296278761477,resume-java-001,jobonline_public_employment_service:1867090296278761477,审计专员,山西明亮投资发展集团有限公司,jobonline_public_employment_service,,C++,0.0,1.0,0.6,1.0,47.0,0.3608,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-ai-001:jobonline_public_employment_service:1867090297264422917,resume-ai-001,jobonline_public_employment_service:1867090297264422917,土建工程师,山西景峰物业管理有限公司,jobonline_public_employment_service,,C++,0.0,1.0,0.0,1.0,35.0,0.2322,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-java-001:jobonline_public_employment_service:1867090297264422917,resume-java-001,jobonline_public_employment_service:1867090297264422917,土建工程师,山西景峰物业管理有限公司,jobonline_public_employment_service,,C++,0.0,1.0,0.3,1.0,41.0,0.2923,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-ai-001:jobonline_public_employment_service:2008508041707798532,resume-ai-001,jobonline_public_employment_service:2008508041707798532,网店运营,晋中小龟供应链管理科技有限公司,jobonline_public_employment_service,,C++|Marketing,0.0,0.5,0.0,1.0,25.0,0.1524,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-java-001:jobonline_public_employment_service:2008508041707798532,resume-java-001,jobonline_public_employment_service:2008508041707798532,网店运营,晋中小龟供应链管理科技有限公司,jobonline_public_employment_service,,C++|Marketing,0.0,0.5,1.0,1.0,45.0,0.3372,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-ai-001:jobonline_public_employment_service:1867090158965374979,resume-ai-001,jobonline_public_employment_service:1867090158965374979,市场策划,运城市龙鼎房地产经纪有限公司,jobonline_public_employment_service,,C++,0.0,1.0,0.0,1.0,35.0,0.2322,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-java-001:jobonline_public_employment_service:1867090158965374979,resume-java-001,jobonline_public_employment_service:1867090158965374979,市场策划,运城市龙鼎房地产经纪有限公司,jobonline_public_employment_service,,C++,0.0,1.0,1.0,1.0,55.0,0.4611,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-ai-001:jobonline_public_employment_service:1867090163050627072,resume-ai-001,jobonline_public_employment_service:1867090163050627072,城市合伙人运城,北京天风文旅科技集团有限公司,jobonline_public_employment_service,,C++,0.0,1.0,0.0,1.0,35.0,0.2322,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-java-001:jobonline_public_employment_service:1867090163050627072,resume-java-001,jobonline_public_employment_service:1867090163050627072,城市合伙人运城,北京天风文旅科技集团有限公司,jobonline_public_employment_service,,C++,0.0,1.0,0.3,1.0,41.0,0.2923,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-ai-001:jobonline_public_employment_service:2008508002038071302,resume-ai-001,jobonline_public_employment_service:2008508002038071302,房建会计,中发南建（四川）实业有限公司,jobonline_public_employment_service,,C++,0.0,1.0,0.0,1.0,35.0,0.2322,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-java-001:jobonline_public_employment_service:2008508002038071302,resume-java-001,jobonline_public_employment_service:2008508002038071302,房建会计,中发南建（四川）实业有限公司,jobonline_public_employment_service,,C++,0.0,1.0,0.3,1.0,41.0,0.2923,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-ai-001:jobonline_public_employment_service:1867090151407239172,resume-ai-001,jobonline_public_employment_service:1867090151407239172,口才老师,临汾市尧都区琦越文化艺术有限公司,jobonline_public_employment_service,,C++,0.0,1.0,0.0,1.0,35.0,0.2322,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-java-001:jobonline_public_employment_service:1867090151407239172,resume-java-001,jobonline_public_employment_service:1867090151407239172,口才老师,临汾市尧都区琦越文化艺术有限公司,jobonline_public_employment_service,,C++,0.0,1.0,1.0,1.0,55.0,0.4611,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-ai-001:jobonline_public_employment_service:1867090153860907009,resume-ai-001,jobonline_public_employment_service:1867090153860907009,职业经理人,临汾市鹏泰特种设备检测技术服务有限公司,jobonline_public_employment_service,,C++,0.0,1.0,0.0,0.35,28.5,0.1774,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-java-001:jobonline_public_employment_service:1867090153860907009,resume-java-001,jobonline_public_employment_service:1867090153860907009,职业经理人,临汾市鹏泰特种设备检测技术服务有限公司,jobonline_public_employment_service,,C++,0.0,1.0,0.6,0.35,40.5,0.287,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-ai-001:jobonline_public_employment_service:1867090154972397574,resume-ai-001,jobonline_public_employment_service:1867090154972397574,设备副总经理,唐山鼎盛天弘机械设备租赁有限公司,jobonline_public_employment_service,,C++,0.0,1.0,0.0,0.35,28.5,0.1774,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-java-001:jobonline_public_employment_service:1867090154972397574,resume-java-001,jobonline_public_employment_service:1867090154972397574,设备副总经理,唐山鼎盛天弘机械设备租赁有限公司,jobonline_public_employment_service,,C++,0.0,1.0,0.3,0.35,34.5,0.2276,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-ai-001:jobonline_public_employment_service:1867090166900998146,resume-ai-001,jobonline_public_employment_service:1867090166900998146,同城酒库销售员,同城酒库电子商务有限公司,jobonline_public_employment_service,,C++,0.0,1.0,0.0,1.0,35.0,0.2322,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-java-001:jobonline_public_employment_service:1867090166900998146,resume-java-001,jobonline_public_employment_service:1867090166900998146,同城酒库销售员,同城酒库电子商务有限公司,jobonline_public_employment_service,,C++,0.0,1.0,1.0,1.0,55.0,0.4611,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-ai-001:jobonline_public_employment_service:1867090167995711488,resume-ai-001,jobonline_public_employment_service:1867090167995711488,医药商,山西合瑞康商务服务有限公司,jobonline_public_employment_service,,C++,0.0,1.0,0.0,1.0,35.0,0.2322,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-java-001:jobonline_public_employment_service:1867090167995711488,resume-java-001,jobonline_public_employment_service:1867090167995711488,医药商,山西合瑞康商务服务有限公司,jobonline_public_employment_service,,C++,0.0,1.0,1.0,1.0,55.0,0.4611,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-ai-001:jobonline_public_employment_service:1867090152745222145,resume-ai-001,jobonline_public_employment_service:1867090152745222145,施工技术员,山西利中贸易有限公司,jobonline_public_employment_service,,C++,0.0,1.0,0.0,1.0,35.0,0.2322,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-java-001:jobonline_public_employment_service:1867090152745222145,resume-java-001,jobonline_public_employment_service:1867090152745222145,施工技术员,山西利中贸易有限公司,jobonline_public_employment_service,,C++,0.0,1.0,0.6,1.0,47.0,0.3608,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-ai-001:jobonline_public_employment_service:1867090157719666695,resume-ai-001,jobonline_public_employment_service:1867090157719666695,房地产销售置业顾问,北京创比利房地产经纪有限公司,jobonline_public_employment_service,,C++,0.0,1.0,0.0,1.0,35.0,0.2322,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-java-001:jobonline_public_employment_service:1867090157719666695,resume-java-001,jobonline_public_employment_service:1867090157719666695,房地产销售置业顾问,北京创比利房地产经纪有限公司,jobonline_public_employment_service,,C++,0.0,1.0,1.0,1.0,55.0,0.4611,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-ai-001:jobonline_public_employment_service:1867090160156557312,resume-ai-001,jobonline_public_employment_service:1867090160156557312,店面销售,运城经济技术开发区永恒家居经销部,jobonline_public_employment_service,,C++,0.0,1.0,0.0,1.0,35.0,0.2322,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-java-001:jobonline_public_employment_service:1867090160156557312,resume-java-001,jobonline_public_employment_service:1867090160156557312,店面销售,运城经济技术开发区永恒家居经销部,jobonline_public_employment_service,,C++,0.0,1.0,1.0,1.0,55.0,0.4611,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-ai-001:jobonline_public_employment_service:1867090161440014336,resume-ai-001,jobonline_public_employment_service:1867090161440014336,编辑,山西德涵房地产咨询服务有限公司,jobonline_public_employment_service,,C++,0.0,1.0,0.0,1.0,35.0,0.2322,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-java-001:jobonline_public_employment_service:1867090161440014336,resume-java-001,jobonline_public_employment_service:1867090161440014336,编辑,山西德涵房地产咨询服务有限公司,jobonline_public_employment_service,,C++,0.0,1.0,1.0,1.0,55.0,0.4611,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-ai-001:jobonline_public_employment_service:1867090165340717061,resume-ai-001,jobonline_public_employment_service:1867090165340717061,工程造价,山西阳光焦化集团股份有限公司,jobonline_public_employment_service,,C++,0.0,1.0,0.0,1.0,35.0,0.2322,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-java-001:jobonline_public_employment_service:1867090165340717061,resume-java-001,jobonline_public_employment_service:1867090165340717061,工程造价,山西阳光焦化集团股份有限公司,jobonline_public_employment_service,,C++,0.0,1.0,1.0,1.0,55.0,0.4611,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-ai-001:jobonline_public_employment_service:1867090169195282435,resume-ai-001,jobonline_public_employment_service:1867090169195282435,专员,运城市拙人堂装饰工程有限公司,jobonline_public_employment_service,,C++,0.0,1.0,0.0,1.0,35.0,0.2322,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
synthetic:resume-java-001:jobonline_public_employment_service:1867090169195282435,resume-java-001,jobonline_public_employment_service:1867090169195282435,专员,运城市拙人堂装饰工程有限公司,jobonline_public_employment_service,,C++,0.0,1.0,1.0,1.0,55.0,0.4611,,rule_based_skill_dimension_experience_education_quality,2026-07-15T19:11:15+08:00
