period,role_id,role,skill,dimension,demand,source_count
2026-07,role-program-manager-responsible-scaling-policy,"Program Manager, Responsible Scaling Policy",RAG,人工智能,1,1
2026-07,role-program-manager-responsible-scaling-policy,"Program Manager, Responsible Scaling Policy",Design,设计体验,1,1
2026-07,role-project-management-business-development-intern-107728,Project Management/Business Development Intern 107728,Go,编程语言,1,1
2026-07,role-project-management-business-development-intern-107728,Project Management/Business Development Intern 107728,Testing,质量保障,1,1
2026-07,role-project-management-business-development-intern-107728,Project Management/Business Development Intern 107728,Design,设计体验,1,1
2026-07,role-project-management-business-development-intern-107728,Project Management/Business Development Intern 107728,Excel,办公分析,1,1
2026-07,role-projektassistenz-projektkoordination,Projektassistenz - Projektkoordination,RAG,人工智能,1,1
2026-07,role-projektassistenz-projektkoordination,Projektassistenz - Projektkoordination,Excel,办公分析,1,1
2026-07,role-projektassistenz-heilbronn,Projektassistenz Heilbronn,RAG,人工智能,1,1
2026-07,role-projektassistenz-heilbronn,Projektassistenz Heilbronn,Excel,办公分析,1,1
2026-07,role-projektcontroller,Projektcontroller,Go,编程语言,1,1
2026-07,role-projektcontroller,Projektcontroller,RAG,人工智能,1,1
2026-07,role-projektcontroller,Projektcontroller,Excel,办公分析,1,1
2026-07,role-projektcontroller-automotive,Projektcontroller Automotive,RAG,人工智能,1,1
2026-07,role-projektcontroller-automotive,Projektcontroller Automotive,Excel,办公分析,1,1
2026-07,role-projektentwickler-f-r-erneuerbare-energien,Projektentwickler für erneuerbare Energien,RAG,人工智能,1,1
2026-07,role-projektkoordination-softwareprojekte-berlin-mitte-teilzeit-vollzeit,Projektkoordination Softwareprojekte | Berlin-Mitte | Teilzeit/Vollzeit,RAG,人工智能,1,1
2026-07,role-projektkoordination-softwareprojekte-berlin-mitte-teilzeit-vollzeit,Projektkoordination Softwareprojekte | Berlin-Mitte | Teilzeit/Vollzeit,Design,设计体验,1,1
2026-07,role-projektleiter-projektmanager-anlagen-rohrleitungsbau,Projektleiter / Projektmanager Anlagen- & Rohrleitungsbau,RAG,人工智能,1,1
2026-07,role-projektleiter-projektmanager-photovoltaik,Projektleiter / Projektmanager Photovoltaik,Go,编程语言,1,1
2026-07,role-projektleiter-projektmanager-photovoltaik,Projektleiter / Projektmanager Photovoltaik,RAG,人工智能,1,1
2026-07,role-projektleiter-simulationssysteme,Projektleiter Simulationssysteme,RAG,人工智能,1,1
2026-07,role-projektleiter-technisches-geb-udemanagement-dresden,Projektleiter Technisches Gebäudemanagement Dresden,RAG,人工智能,1,1
2026-07,role-projektleiter-im-metallbau-in-berlin,Projektleiter im Metallbau in Berlin,RAG,人工智能,1,1
2026-07,role-projektleiter-projektingenieur-f-r-hls-oder-elektro-in-halle,Projektleiter/Projektingenieur für HLS oder Elektro in Halle,Design,设计体验,1,1
2026-07,role-projektleiter-projektingenieur-f-r-hls-oder-elektro-in-kiel,Projektleiter/Projektingenieur für HLS oder Elektro in Kiel,Design,设计体验,1,1
2026-07,role-projektmanager-prozessoptimierung,Projektmanager Prozessoptimierung,RAG,人工智能,1,1
2026-07,role-projektmanager-technisches-projektmanagement-fokus-offshore-netzanbindung,Projektmanager Technisches Projektmanagement Fokus Offshore-Netzanbindung,RAG,人工智能,1,1
2026-07,role-projektmanager-vertragsmanagement,Projektmanager Vertragsmanagement,RAG,人工智能,1,1
2026-07,role-projektmanager-wegerecht-und-fl-chensicherung-erneuerbare-energien,Projektmanager Wegerecht und Flächensicherung - Erneuerbare Energien,RAG,人工智能,1,1
2026-07,role-projektmanager-wegerecht-und-fl-chensicherung-erneuerbare-energien,Projektmanager Wegerecht und Flächensicherung - Erneuerbare Energien,Design,设计体验,1,1
2026-07,role-projektmanager-windenergie-mit-dem-schwerpunkt-genehmigungsverfahren,Projektmanager Windenergie mit dem Schwerpunkt Genehmigungsverfahren,RAG,人工智能,1,1
2026-07,role-projektplaner-terminplaner-infrastrukturausbau-und-trassenbau,Projektplaner/Terminplaner - Infrastrukturausbau und Trassenbau,SQL,数据技术,1,1
2026-07,role-projektplaner-terminplaner-infrastrukturausbau-und-trassenbau,Projektplaner/Terminplaner - Infrastrukturausbau und Trassenbau,RAG,人工智能,1,1
2026-07,role-projektplaner-terminplaner-infrastrukturausbau-und-trassenbau,Projektplaner/Terminplaner - Infrastrukturausbau und Trassenbau,Design,设计体验,1,1
2026-07,role-pr-f-und-montagetechniker-motoren,Prüf- und Montagetechniker Motoren,Design,设计体验,1,1
2026-07,role-pr-fstandsingenieur-motoren,Prüfstandsingenieur Motoren,Python,编程语言,1,1
2026-07,role-pr-fstandsingenieur-motoren,Prüfstandsingenieur Motoren,RAG,人工智能,1,1
2026-07,role-pr-fstandsingenieur-motoren,Prüfstandsingenieur Motoren,Design,设计体验,1,1
2026-07,role-pr-fungsassistent-gemeinsam-bilanz-ziehen-und-zukunft-gestalten,Prüfungsassistent - Gemeinsam Bilanz ziehen und Zukunft gestalten,Design,设计体验,1,1
2026-07,role-psicopedagogos-para-alumnos-con-tdah,Psicopedagogos para alumnos con TDAH,Go,编程语言,1,1
2026-07,role-psicopedagogos-para-alumnos-con-tdah,Psicopedagogos para alumnos con TDAH,Design,设计体验,1,1
2026-07,role-quality-analyst,Quality Analyst,Go,编程语言,1,1
2026-07,role-quality-analyst,Quality Analyst,Design,设计体验,1,1
2026-07,role-quality-analyst,Quality Analyst,Excel,办公分析,1,1
2026-07,role-rvp-retail,"RVP, Retail",Go,编程语言,1,1
2026-07,role-rvp-retail,"RVP, Retail",Big Data,数据工程,1,1
2026-07,role-rvp-retail,"RVP, Retail",RAG,人工智能,1,1
2026-07,role-rvp-retail,"RVP, Retail",Design,设计体验,1,1
2026-07,role-rvp-retail,"RVP, Retail",Excel,办公分析,1,1
2026-07,role-real-estate-strategic-planning-lead,Real Estate Strategic Planning Lead,Go,编程语言,1,1
2026-07,role-real-estate-strategic-planning-lead,Real Estate Strategic Planning Lead,Big Data,数据工程,1,1
2026-07,role-real-estate-strategic-planning-lead,Real Estate Strategic Planning Lead,RAG,人工智能,1,1
2026-07,role-real-estate-strategic-planning-lead,Real Estate Strategic Planning Lead,Design,设计体验,1,1
2026-07,role-real-estate-strategic-planning-lead,Real Estate Strategic Planning Lead,Excel,办公分析,1,1
2026-07,role-regional-merchant-lead-chicago,Regional Merchant Lead - Chicago,Go,编程语言,1,1
2026-07,role-regional-merchant-lead-chicago,Regional Merchant Lead - Chicago,RAG,人工智能,1,1
2026-07,role-regional-merchant-lead-chicago,Regional Merchant Lead - Chicago,Design,设计体验,1,1
2026-07,role-regional-merchant-lead-chicago,Regional Merchant Lead - Chicago,Excel,办公分析,1,1
2026-07,role-regulatory-compliance-analyst,Regulatory Compliance Analyst,Python,编程语言,1,1
2026-07,role-regulatory-compliance-analyst,Regulatory Compliance Analyst,Go,编程语言,1,1
2026-07,role-regulatory-compliance-analyst,Regulatory Compliance Analyst,RAG,人工智能,1,1
2026-07,role-regulatory-compliance-analyst,Regulatory Compliance Analyst,Design,设计体验,1,1
2026-07,role-regulatory-compliance-analyst,Regulatory Compliance Analyst,Excel,办公分析,1,1
2026-07,role-remote-market-research-assistant,Remote Market Research Assistant,Go,编程语言,1,1
2026-07,role-remote-market-research-assistant,Remote Market Research Assistant,Design,设计体验,1,1
2026-07,role-rendering-engineer,Rendering Engineer,Go,编程语言,1,1
2026-07,role-rendering-engineer,Rendering Engineer,C++,编程语言,1,1
2026-07,role-rendering-engineer,Rendering Engineer,Design,设计体验,1,1
2026-07,role-rendering-engineer-manager,Rendering Engineer Manager,Go,编程语言,2,1
2026-07,role-rendering-engineer-manager,Rendering Engineer Manager,C++,编程语言,2,1
2026-07,role-rendering-engineer-manager,Rendering Engineer Manager,Design,设计体验,2,1
2026-07,role-risk-operations-analyst-financial-crimes,"Risk Operations Analyst, Financial Crimes",SQL,数据技术,1,1
2026-07,role-risk-operations-analyst-financial-crimes,"Risk Operations Analyst, Financial Crimes",RAG,人工智能,1,1
2026-07,role-risk-operations-analyst-financial-crimes,"Risk Operations Analyst, Financial Crimes",Design,设计体验,1,1
2026-07,role-sap-abap-entwickler,SAP ABAP Entwickler,Go,编程语言,1,1
2026-07,role-sap-abap-entwickler,SAP ABAP Entwickler,RAG,人工智能,1,1
2026-07,role-sap-abap-entwickler,SAP ABAP Entwickler,Design,设计体验,1,1
2026-07,role-sap-consultant-fi-co-sd-sap-ai-and-joule,SAP Consultant FI / CO / SD - SAP AI and Joule,Go,编程语言,1,1
2026-07,role-sap-consultant-fi-co-sd-sap-ai-and-joule,SAP Consultant FI / CO / SD - SAP AI and Joule,Design,设计体验,1,1
2026-07,role-sap-consultant-logistik,SAP Consultant Logistik,RAG,人工智能,1,1
2026-07,role-sap-consultant-mm-wm-s-4hana-remote-stelacon-gmbh,SAP Consultant MM/WM S/4HANA | Remote | STELACON GmbH,RAG,人工智能,1,1
2026-07,role-sap-consultant-mm-wm-s-4hana-remote-stelacon-gmbh,SAP Consultant MM/WM S/4HANA | Remote | STELACON GmbH,Design,设计体验,1,1
2026-07,role-sap-hcm-payroll-consultant,SAP HCM Payroll Consultant,RAG,人工智能,1,1
2026-07,role-sap-inhouse-prozessberater-mm-pp,SAP Inhouse Prozessberater MM/PP,RAG,人工智能,1,1
2026-07,role-sap-solution-architect-strategic-presales-germany-switzerland-remote-travel,SAP Solution Architect - Strategic Presales | Germany | Switzerland | remote+ travel,Design,设计体验,1,1
2026-07,role-sap-solution-architect-strategic-presales-germany-switzerland-remote-travel,SAP Solution Architect - Strategic Presales | Germany | Switzerland | remote+ travel,Excel,办公分析,1,1
2026-07,role-sase-specialist-enterprise,"SASE Specialist, Enterprise",Go,编程语言,2,1
2026-07,role-sase-specialist-enterprise,"SASE Specialist, Enterprise",RAG,人工智能,2,1
2026-07,role-sase-specialist-enterprise,"SASE Specialist, Enterprise",Design,设计体验,2,1
2026-07,role-sase-specialist-enterprise,"SASE Specialist, Enterprise",Excel,办公分析,2,1
2026-07,role-scm-functional-specialist,SCM Functional Specialist,Go,编程语言,1,1
2026-07,role-scm-functional-specialist,SCM Functional Specialist,SQL,数据技术,1,1
2026-07,role-scm-functional-specialist,SCM Functional Specialist,RAG,人工智能,1,1
2026-07,role-scm-functional-specialist,SCM Functional Specialist,Design,设计体验,1,1
2026-07,role-selezione-pubblica-per-titoli-ed-esami-per-l-assunzione-a-tempo-determinato-di-2-funzionari-profilo-economista,SELEZIONE PUBBLICA PER TITOLI ED ESAMI PER LâASSUNZIONE A TEMPO DETERMINATO DI 2 FUNZIONARI PROFILO ECONOMISTA,Go,编程语言,1,1
2026-07,role-selezione-pubblica-per-titoli-ed-esami-per-l-assunzione-a-tempo-determinato-di-2-funzionari-profilo-economista,SELEZIONE PUBBLICA PER TITOLI ED ESAMI PER LâASSUNZIONE A TEMPO DETERMINATO DI 2 FUNZIONARI PROFILO ECONOMISTA,RAG,人工智能,1,1
2026-07,role-selezione-pubblica-per-titoli-ed-esami-per-l-assunzione-a-tempo-determinato-di-2-funzionari-profilo-economista,SELEZIONE PUBBLICA PER TITOLI ED ESAMI PER LâASSUNZIONE A TEMPO DETERMINATO DI 2 FUNZIONARI PROFILO ECONOMISTA,Design,设计体验,1,1
2026-07,role-slam-engineer-calibration-mapping-localization,"SLAM Engineer, Calibration, Mapping & Localization",Python,编程语言,1,1
2026-07,role-slam-engineer-calibration-mapping-localization,"SLAM Engineer, Calibration, Mapping & Localization",Go,编程语言,1,1
2026-07,role-slam-engineer-calibration-mapping-localization,"SLAM Engineer, Calibration, Mapping & Localization",C++,编程语言,1,1
2026-07,role-slam-engineer-calibration-mapping-localization,"SLAM Engineer, Calibration, Mapping & Localization",RAG,人工智能,1,1
2026-07,role-slam-engineer-calibration-mapping-localization,"SLAM Engineer, Calibration, Mapping & Localization",Design,设计体验,1,1
2026-07,role-slam-engineer-calibration-mapping-localization,"SLAM Engineer, Calibration, Mapping & Localization",Excel,办公分析,1,1
2026-07,role-sps-programmierer-spannende-karrierechancen,SPS-Programmierer - spannende Karrierechancen!,RAG,人工智能,1,1
2026-07,role-sw-entwickler-sw-architekt-radio-framework-fcas,SW-Entwickler / SW-Architekt Radio Framework FCAS,C++,编程语言,1,1
2026-07,role-sachbearbeiter-f-r-die-abteilung-marktfolge-passiv,Sachbearbeiter * für die Abteilung Marktfolge Passiv,RAG,人工智能,1,1
2026-07,role-sachbearbeiter-controlling-und-finanzen,Sachbearbeiter Controlling und Finanzen,RAG,人工智能,1,1
2026-07,role-sachbearbeiter-finanzen-verwaltungsfachkraft,Sachbearbeiter Finanzen / Verwaltungsfachkraft,RAG,人工智能,1,1
2026-07,role-sachbearbeiter-logistik-materialdisposition,Sachbearbeiter Logistik & Materialdisposition,RAG,人工智能,1,1
2026-07,role-sachbearbeiter-personalmanagement-am-standort-laucha,Sachbearbeiter Personalmanagement am Standort Laucha,RAG,人工智能,1,1
2026-07,role-sachbearbeiter-rechnungswesen-familienfreundlich-mannheim,Sachbearbeiter Rechnungswesen - Familienfreundlich - Mannheim,RAG,人工智能,1,1
2026-07,role-sachbearbeitung-bauassistenz-mit-einem-arbeitszeitumfang-von-60,Sachbearbeitung Bauassistenz mit einem Arbeitszeitumfang von 60%,Big Data,数据工程,1,1
2026-07,role-sachbearbeitung-bauassistenz-mit-einem-arbeitszeitumfang-von-60,Sachbearbeitung Bauassistenz mit einem Arbeitszeitumfang von 60%,RAG,人工智能,1,1
2026-07,role-sales-director-majors,"Sales Director, Majors",Go,编程语言,1,1
2026-07,role-sales-director-majors,"Sales Director, Majors",RAG,人工智能,1,1
2026-07,role-sales-director-majors,"Sales Director, Majors",Design,设计体验,1,1
2026-07,role-sales-director-majors,"Sales Director, Majors",Excel,办公分析,1,1
2026-07,role-sales-leader-vc-backed-startups,"Sales Leader, VC-Backed Startups",Go,编程语言,1,1
2026-07,role-sales-leader-vc-backed-startups,"Sales Leader, VC-Backed Startups",Big Data,数据工程,1,1
2026-07,role-sales-leader-vc-backed-startups,"Sales Leader, VC-Backed Startups",Design,设计体验,1,1
2026-07,role-sales-leader-vc-backed-startups,"Sales Leader, VC-Backed Startups",Excel,办公分析,1,1
2026-07,role-sales-manager,Sales Manager,RAG,人工智能,1,1
2026-07,role-sales-manager,Sales Manager,Design,设计体验,1,1
2026-07,role-sales-manager-b2b-west,Sales Manager B2B - West,RAG,人工智能,1,1
2026-07,role-sales-manager-b2b-west,Sales Manager B2B - West,Design,设计体验,1,1
2026-07,role-sales-manager-retail,Sales Manager Retail,Go,编程语言,1,1
2026-07,role-sales-manager-retail,Sales Manager Retail,RAG,人工智能,1,1
2026-07,role-sales-manager-enterprise-growth,"Sales Manager, Enterprise Growth",RAG,人工智能,1,1
2026-07,role-sales-manager-enterprise-growth,"Sales Manager, Enterprise Growth",Design,设计体验,1,1
2026-07,role-sales-manager-smb-account-executives,"Sales Manager, SMB Account Executives",RAG,人工智能,1,1
2026-07,role-sales-manager-smb-account-executives,"Sales Manager, SMB Account Executives",Design,设计体验,1,1
2026-07,role-sales-project-manager-intern,Sales Project Manager Intern,Go,编程语言,1,1
2026-07,role-sales-project-manager-intern,Sales Project Manager Intern,RAG,人工智能,1,1
2026-07,role-sales-project-manager-intern,Sales Project Manager Intern,Design,设计体验,1,1
2026-07,role-sales-project-manager-intern,Sales Project Manager Intern,Excel,办公分析,1,1
2026-07,role-scaled-enterprise-account-executive-industries,"Scaled Enterprise Account Executive, Industries",Go,编程语言,1,1
2026-07,role-scaled-enterprise-account-executive-industries,"Scaled Enterprise Account Executive, Industries",RAG,人工智能,1,1
2026-07,role-scaled-enterprise-account-executive-industries,"Scaled Enterprise Account Executive, Industries",Design,设计体验,1,1
2026-07,role-schiffsmechaniker-deck-f-r-den-forschungseisbrecher-polarstern,Schiffsmechaniker Deck Für Den Forschungseisbrecher Polarstern,RAG,人工智能,1,1
2026-07,role-scientist-scientist-ads-systems,"Scientist / Scientist, Ads Systems",Go,编程语言,1,1
2026-07,role-scientist-scientist-ads-systems,"Scientist / Scientist, Ads Systems",Big Data,数据工程,1,1
2026-07,role-scientist-scientist-ads-systems,"Scientist / Scientist, Ads Systems",Machine Learning,人工智能,1,1
2026-07,role-scientist-scientist-ads-systems,"Scientist / Scientist, Ads Systems",Product,产品运营,1,1
2026-07,role-scientist-scientist-ads-systems,"Scientist / Scientist, Ads Systems",Design,设计体验,1,1
2026-07,role-selbstst-ndiger-finanzberater-100-remote-leads-inklusive,"Selbstständiger Finanzberater 100% Remote, Leads inklusive",Design,设计体验,1,1
2026-07,role-service-desk-spezialist-onsite-in-k-ln,Service Desk Spezialist - Onsite in Köln,RAG,人工智能,1,1
2026-07,role-service-desk-spezialist-onsite-in-k-ln,Service Desk Spezialist - Onsite in Köln,Design,设计体验,1,1
2026-07,role-service-manager-mobilfunk-b2b-key-account-energiewirtschaft,Service Manager Mobilfunk B2B Key-Account Energiewirtschaft,RAG,人工智能,1,1
2026-07,role-service-manager-mobilfunk-b2b-key-account-energiewirtschaft,Service Manager Mobilfunk B2B Key-Account Energiewirtschaft,Design,设计体验,1,1
2026-07,role-serviceberater-in-f-r-bmw-und-mini-renault-und-dacia-in-essingen-und-schw-bisch-gm-nd,Serviceberater*in für BMW und MINI/ Renault und Dacia in Essingen und Schwäbisch Gmünd,RAG,人工智能,1,1
2026-07,role-simulationsingenieur-elektrotechnik,Simulationsingenieur Elektrotechnik,RAG,人工智能,1,1
2026-07,role-social-media-community-manager-in,Social Media & Community Manager:in,RAG,人工智能,1,1
2026-07,role-social-media-community-manager-in,Social Media & Community Manager:in,Design,设计体验,1,1
2026-07,role-social-media-analyst,Social Media Analyst,Go,编程语言,1,1
2026-07,role-social-media-analyst,Social Media Analyst,RAG,人工智能,1,1
2026-07,role-social-media-analyst,Social Media Analyst,Design,设计体验,1,1
2026-07,role-software-engineer,Software Engineer,Go,编程语言,2,1
2026-07,role-software-engineer,Software Engineer,C++,编程语言,2,1
2026-07,role-software-engineer,Software Engineer,Design,设计体验,2,1
2026-07,role-software-engineer,Software Engineer,RAG,人工智能,1,1
2026-07,role-software-engineer,Software Engineer,Testing,质量保障,1,1
2026-07,role-software-engineer,Software Engineer,Excel,办公分析,1,1
2026-07,role-software-engineer-asset-loading,Software Engineer - Asset Loading,Go,编程语言,1,1
2026-07,role-software-engineer-asset-loading,Software Engineer - Asset Loading,C++,编程语言,1,1
2026-07,role-software-engineer-asset-loading,Software Engineer - Asset Loading,Design,设计体验,1,1
2026-07,role-software-engineer-avatar-defaults,Software Engineer - Avatar Defaults,Python,编程语言,1,1
2026-07,role-software-engineer-avatar-defaults,Software Engineer - Avatar Defaults,Go,编程语言,1,1
2026-07,role-software-engineer-avatar-defaults,Software Engineer - Avatar Defaults,C++,编程语言,1,1
2026-07,role-software-engineer-avatar-defaults,Software Engineer - Avatar Defaults,Design,设计体验,1,1
2026-07,role-software-engineer-avatar-defaults,Software Engineer - Avatar Defaults,Excel,办公分析,1,1
2026-07,role-software-engineer-avatar-personalization,Software Engineer - Avatar Personalization,Go,编程语言,1,1
2026-07,role-software-engineer-avatar-personalization,Software Engineer - Avatar Personalization,C++,编程语言,1,1
2026-07,role-software-engineer-avatar-personalization,Software Engineer - Avatar Personalization,RAG,人工智能,1,1
2026-07,role-software-engineer-avatar-personalization,Software Engineer - Avatar Personalization,Design,设计体验,1,1
2026-07,role-software-engineer-avatar-personalization,Software Engineer - Avatar Personalization,Excel,办公分析,1,1
2026-07,role-software-engineer-content-lifecycle,Software Engineer - Content Lifecycle,Go,编程语言,1,1
2026-07,role-software-engineer-content-lifecycle,Software Engineer - Content Lifecycle,C++,编程语言,1,1
2026-07,role-software-engineer-content-lifecycle,Software Engineer - Content Lifecycle,RAG,人工智能,1,1
2026-07,role-software-engineer-content-lifecycle,Software Engineer - Content Lifecycle,Testing,质量保障,1,1
2026-07,role-software-engineer-content-lifecycle,Software Engineer - Content Lifecycle,Design,设计体验,1,1
2026-07,role-software-engineer-creator-business,Software Engineer - Creator Business,Go,编程语言,1,1
2026-07,role-software-engineer-creator-business,Software Engineer - Creator Business,Microservices,系统架构,1,1
2026-07,role-software-engineer-creator-business,Software Engineer - Creator Business,Product,产品运营,1,1
2026-07,role-software-engineer-creator-business,Software Engineer - Creator Business,Design,设计体验,1,1
2026-07,role-software-engineer-creator-collaboration,Software Engineer - Creator Collaboration,Go,编程语言,1,1
2026-07,role-software-engineer-creator-collaboration,Software Engineer - Creator Collaboration,C++,编程语言,1,1
2026-07,role-software-engineer-creator-collaboration,Software Engineer - Creator Collaboration,RAG,人工智能,1,1
2026-07,role-software-engineer-creator-collaboration,Software Engineer - Creator Collaboration,Testing,质量保障,1,1
2026-07,role-software-engineer-creator-collaboration,Software Engineer - Creator Collaboration,Design,设计体验,1,1
2026-07,role-software-engineer-creator-distributed-systems-storage,Software Engineer - Creator Distributed Systems & Storage,Go,编程语言,1,1
2026-07,role-software-engineer-creator-distributed-systems-storage,Software Engineer - Creator Distributed Systems & Storage,C++,编程语言,1,1
2026-07,role-software-engineer-creator-distributed-systems-storage,Software Engineer - Creator Distributed Systems & Storage,Microservices,系统架构,1,1
2026-07,role-software-engineer-creator-distributed-systems-storage,Software Engineer - Creator Distributed Systems & Storage,Big Data,数据工程,1,1
2026-07,role-software-engineer-creator-distributed-systems-storage,Software Engineer - Creator Distributed Systems & Storage,Machine Learning,人工智能,1,1
2026-07,role-software-engineer-creator-distributed-systems-storage,Software Engineer - Creator Distributed Systems & Storage,RAG,人工智能,1,1
2026-07,role-software-engineer-creator-distributed-systems-storage,Software Engineer - Creator Distributed Systems & Storage,Design,设计体验,1,1
2026-07,role-software-engineer-data-infrastructure-safety,"Software Engineer - Data Infrastructure, Safety",Python,编程语言,1,1
2026-07,role-software-engineer-data-infrastructure-safety,"Software Engineer - Data Infrastructure, Safety",Go,编程语言,1,1
2026-07,role-software-engineer-data-infrastructure-safety,"Software Engineer - Data Infrastructure, Safety",C++,编程语言,1,1
2026-07,role-software-engineer-data-infrastructure-safety,"Software Engineer - Data Infrastructure, Safety",Microservices,系统架构,1,1
2026-07,role-software-engineer-data-infrastructure-safety,"Software Engineer - Data Infrastructure, Safety",Machine Learning,人工智能,1,1
2026-07,role-software-engineer-data-infrastructure-safety,"Software Engineer - Data Infrastructure, Safety",Design,设计体验,1,1
2026-07,role-software-engineer-data-infrastructure-safety,"Software Engineer - Data Infrastructure, Safety",Excel,办公分析,1,1
2026-07,role-software-engineer-database-engine-internals,Software Engineer - Database Engine Internals,Go,编程语言,7,1
2026-07,role-software-engineer-database-engine-internals,Software Engineer - Database Engine Internals,Big Data,数据工程,7,1
2026-07,role-software-engineer-database-engine-internals,Software Engineer - Database Engine Internals,Data Warehouse,数据工程,7,1
2026-07,role-software-engineer-database-engine-internals,Software Engineer - Database Engine Internals,RAG,人工智能,7,1
2026-07,role-software-engineer-database-engine-internals,Software Engineer - Database Engine Internals,Design,设计体验,7,1
2026-07,role-software-engineer-database-engine-internals,Software Engineer - Database Engine Internals,Excel,办公分析,7,1
2026-07,role-software-engineer-delta,Software Engineer - Delta,Go,编程语言,5,1
2026-07,role-software-engineer-delta,Software Engineer - Delta,Big Data,数据工程,5,1
2026-07,role-software-engineer-delta,Software Engineer - Delta,RAG,人工智能,5,1
2026-07,role-software-engineer-delta,Software Engineer - Delta,Design,设计体验,5,1
2026-07,role-software-engineer-delta,Software Engineer - Delta,Excel,办公分析,5,1
2026-07,role-software-engineer-economy-ml,Software Engineer - Economy ML,Go,编程语言,1,1
2026-07,role-software-engineer-economy-ml,Software Engineer - Economy ML,Kafka,中间件,1,1
2026-07,role-software-engineer-economy-ml,Software Engineer - Economy ML,Big Data,数据工程,1,1
2026-07,role-software-engineer-economy-ml,Software Engineer - Economy ML,Machine Learning,人工智能,1,1
2026-07,role-software-engineer-economy-ml,Software Engineer - Economy ML,RAG,人工智能,1,1
2026-07,role-software-engineer-economy-ml,Software Engineer - Economy ML,Design,设计体验,1,1
2026-07,role-software-engineer-economy-ml,Software Engineer - Economy ML,Excel,办公分析,1,1
2026-07,role-software-engineer-engine-systems,Software Engineer - Engine Systems,Go,编程语言,1,1
2026-07,role-software-engineer-engine-systems,Software Engineer - Engine Systems,C++,编程语言,1,1
2026-07,role-software-engineer-engine-systems,Software Engineer - Engine Systems,Design,设计体验,1,1
2026-07,role-software-engineer-enzyme,Software Engineer - Enzyme,Go,编程语言,1,1
2026-07,role-software-engineer-enzyme,Software Engineer - Enzyme,Big Data,数据工程,1,1
2026-07,role-software-engineer-enzyme,Software Engineer - Enzyme,Data Warehouse,数据工程,1,1
2026-07,role-software-engineer-enzyme,Software Engineer - Enzyme,RAG,人工智能,1,1
2026-07,role-software-engineer-enzyme,Software Engineer - Enzyme,Design,设计体验,1,1
2026-07,role-software-engineer-enzyme,Software Engineer - Enzyme,Excel,办公分析,1,1
2026-07,role-software-engineer-fraud,Software Engineer - Fraud,Go,编程语言,1,1
2026-07,role-software-engineer-fraud,Software Engineer - Fraud,SQL,数据技术,1,1
2026-07,role-software-engineer-fraud,Software Engineer - Fraud,Machine Learning,人工智能,1,1
2026-07,role-software-engineer-fraud,Software Engineer - Fraud,RAG,人工智能,1,1
2026-07,role-software-engineer-fraud,Software Engineer - Fraud,Design,设计体验,1,1
2026-07,role-software-engineer-game-engine-systems,Software Engineer - Game Engine Systems,Go,编程语言,1,1
2026-07,role-software-engineer-game-engine-systems,Software Engineer - Game Engine Systems,C++,编程语言,1,1
2026-07,role-software-engineer-game-engine-systems,Software Engineer - Game Engine Systems,Design,设计体验,1,1
2026-07,role-software-engineer-genai-performance-and-kernel,Software Engineer - GenAI Performance and Kernel,Go,编程语言,1,1
2026-07,role-software-engineer-genai-performance-and-kernel,Software Engineer - GenAI Performance and Kernel,Big Data,数据工程,1,1
2026-07,role-software-engineer-genai-performance-and-kernel,Software Engineer - GenAI Performance and Kernel,RAG,人工智能,1,1
2026-07,role-software-engineer-genai-performance-and-kernel,Software Engineer - GenAI Performance and Kernel,Design,设计体验,1,1
2026-07,role-software-engineer-genai-performance-and-kernel,Software Engineer - GenAI Performance and Kernel,Excel,办公分析,1,1
2026-07,role-software-engineer-ingestion,Software Engineer - Ingestion,Go,编程语言,2,1
2026-07,role-software-engineer-ingestion,Software Engineer - Ingestion,SQL,数据技术,2,1
2026-07,role-software-engineer-ingestion,Software Engineer - Ingestion,Big Data,数据工程,2,1
2026-07,role-software-engineer-ingestion,Software Engineer - Ingestion,RAG,人工智能,2,1
2026-07,role-software-engineer-ingestion,Software Engineer - Ingestion,Design,设计体验,2,1
2026-07,role-software-engineer-ingestion,Software Engineer - Ingestion,Excel,办公分析,2,1
2026-07,role-software-engineer-lakeflow-pipelines-datasets,Software Engineer - Lakeflow Pipelines Datasets,Go,编程语言,1,1
2026-07,role-software-engineer-lakeflow-pipelines-datasets,Software Engineer - Lakeflow Pipelines Datasets,Big Data,数据工程,1,1
2026-07,role-software-engineer-lakeflow-pipelines-datasets,Software Engineer - Lakeflow Pipelines Datasets,Data Warehouse,数据工程,1,1
2026-07,role-software-engineer-lakeflow-pipelines-datasets,Software Engineer - Lakeflow Pipelines Datasets,RAG,人工智能,1,1
2026-07,role-software-engineer-lakeflow-pipelines-datasets,Software Engineer - Lakeflow Pipelines Datasets,Design,设计体验,1,1
2026-07,role-software-engineer-lakeflow-pipelines-datasets,Software Engineer - Lakeflow Pipelines Datasets,Excel,办公分析,1,1
2026-07,role-software-engineer-multi-cloud-efficiency,Software Engineer - Multi Cloud Efficiency,Go,编程语言,1,1
2026-07,role-software-engineer-multi-cloud-efficiency,Software Engineer - Multi Cloud Efficiency,Big Data,数据工程,1,1
2026-07,role-software-engineer-multi-cloud-efficiency,Software Engineer - Multi Cloud Efficiency,Design,设计体验,1,1
